gallery_id,post_num,title,content,writer,date,view_count,recommend,comments,comment_count,search_keyword,url,full_text,comments_text,all_text,cleaned_text,sentiment_compound,sentiment_category,view_count_num,recommend_num,month
cat,10022,화물칸 환경이 걱정되는데 괜찮을까요?,펫 프렌들리한 항공사를 찾고 있는데 추천해주실 수 있나요? 서비스가 좋은 곳으로요.,user022,2024.08.10,1968,14,"['수의사 상담 받아보세요', '여행 전 건강검진 필수입니다', '미리 예약하면 할인 받을 수 있어요', '스트레스 완화용 페로몬 스프레이 추천']",4,비행기 여행,https://gall.dcinside.com/board/view/?id=dog&no=10022,화물칸 환경이 걱정되는데 괜찮을까요? 펫 프렌들리한 항공사를 찾고 있는데 추천해주실 수 있나요? 서비스가 좋은 곳으로요.,수의사 상담 받아보세요 여행 전 건강검진 필수입니다 미리 예약하면 할인 받을 수 있어요 스트레스 완화용 페로몬 스프레이 추천,화물칸 환경이 걱정되는데 괜찮을까요? 펫 프렌들리한 항공사를 찾고 있는데 추천해주실 수 있나요? 서비스가 좋은 곳으로요. 수의사 상담 받아보세요 여행 전 건강검진 필수입니다 미리 예약하면 할인 받을 수 있어요 스트레스 완화용 페로몬 스프레이 추천,화물칸 환경이 걱정되는데 괜찮을까요 펫 프렌들리한 항공사를 찾고 있는데 추천해주실 수 있나요 서비스가 좋은 곳으로요 수의사 상담 받아보세요 여행 전 건강검진 필수입니다 미리 예약하면 할인 받을 수 있어요 스트레스 완화용 페로몬 스프레이 추천,0.0,neutral,1968,14,08
travel,10023,반려동물 항공 운송 관련 보험 있나요?,화물칸 온도가 일정하게 유지되는지 궁금해요. 여름철에는 너무 더울까봐 걱정이에요.,user023,2024.08.15,99,3,"['저도 같은 고민이에요', '미리 예약하면 할인 받을 수 있어요', '진정제는 오히려 위험할 수 있어요', '보험 가입하시는 게 좋아요', '성공 경험담 공유해드릴게요']",5,반려견 여행,https://gall.dcinside.com/board/view/?id=dog&no=10023,반려동물 항공 운송 관련 보험 있나요? 화물칸 온도가 일정하게 유지되는지 궁금해요. 여름철에는 너무 더울까봐 걱정이에요.,저도 같은 고민이에요 미리 예약하면 할인 받을 수 있어요 진정제는 오히려 위험할 수 있어요 보험 가입하시는 게 좋아요 성공 경험담 공유해드릴게요,반려동물 항공 운송 관련 보험 있나요? 화물칸 온도가 일정하게 유지되는지 궁금해요. 여름철에는 너무 더울까봐 걱정이에요. 저도 같은 고민이에요 미리 예약하면 할인 받을 수 있어요 진정제는 오히려 위험할 수 있어요 보험 가입하시는 게 좋아요 성공 경험담 공유해드릴게요,반려동물 항공 운송 관련 보험 있나요 화물칸 온도가 일정하게 유지되는지 궁금해요 여름철에는 너무 더울까봐 걱정이에요 저도 같은 고민이에요 미리 예약하면 할인 받을 수 있어요 진정제는 오히려 위험할 수 있어요 보험 가입하시는 게 좋아요 성공 경험담 공유해드릴게요,0.0,neutral,99,3,08
travel,10024,고양이 항공 운송 준비물 체크리스트,해외 이주 예정인데 강아지를 어떻게 데려갈지 고민이에요. 화물칸이 안전한지 정말 걱정됩니다.,user024,2024.09.27,969,34,"['경험상 대형 항공사가 더 안전해요', '진정제는 오히려 위험할 수 있어요']",2,화물칸 스트레스,https://gall.dcinside.com/board/view/?id=dog&no=10024,고양이 항공 운송 준비물 체크리스트 해외 이주 예정인데 강아지를 어떻게 데려갈지 고민이에요. 화물칸이 안전한지 정말 걱정됩니다.,경험상 대형 항공사가 더 안전해요 진정제는 오히려 위험할 수 있어요,고양이 항공 운송 준비물 체크리스트 해외 이주 예정인데 강아지를 어떻게 데려갈지 고민이에요. 화물칸이 안전한지 정말 걱정됩니다. 경험상 대형 항공사가 더 안전해요 진정제는 오히려 위험할 수 있어요,고양이 항공 운송 준비물 체크리스트 해외 이주 예정인데 강아지를 어떻게 데려갈지 고민이에요 화물칸이 안전한지 정말 걱정됩니다 경험상 대형 항공사가 더 안전해요 진정제는 오히려 위험할 수 있어요,0.0,neutral,969,34,09
dog,10025,펫캐리어 안에서 강아지가 울면 어떡하죠?,펫캐리어 사이즈 맞춰서 준비했는데 막상 공항에서 규정에 안 맞는다고 하더군요. 미리 확인 필수입니다.,user025,2024.08.15,584,33,"['보험 가입하시는 게 좋아요', '화물칸 온도는 일정하게 유지됩니다', '경험상 대형 항공사가 더 안전해요', '미리 예약하면 할인 받을 수 있어요', '수의사 상담 받아보세요']",5,항공기 반려동물,https://gall.dcinside.com/board/view/?id=dog&no=10025,펫캐리어 안에서 강아지가 울면 어떡하죠? 펫캐리어 사이즈 맞춰서 준비했는데 막상 공항에서 규정에 안 맞는다고 하더군요. 미리 확인 필수입니다.,보험 가입하시는 게 좋아요 화물칸 온도는 일정하게 유지됩니다 경험상 대형 항공사가 더 안전해요 미리 예약하면 할인 받을 수 있어요 수의사 상담 받아보세요,펫캐리어 안에서 강아지가 울면 어떡하죠? 펫캐리어 사이즈 맞춰서 준비했는데 막상 공항에서 규정에 안 맞는다고 하더군요. 미리 확인 필수입니다. 보험 가입하시는 게 좋아요 화물칸 온도는 일정하게 유지됩니다 경험상 대형 항공사가 더 안전해요 미리 예약하면 할인 받을 수 있어요 수의사 상담 받아보세요,펫캐리어 안에서 강아지가 울면 어떡하죠 펫캐리어 사이즈 맞춰서 준비했는데 막상 공항에서 규정에 안 맞는다고 하더군요 미리 확인 필수입니다 보험 가입하시는 게 좋아요 화물칸 온도는 일정하게 유지됩니다 경험상 대형 항공사가 더 안전해요 미리 예약하면 할인 받을 수 있어요 수의사 상담 받아보세요,0.6,positive,584,33,08
travel,10026,화물칸 온도 조절 어떻게 되는지 궁금,항공 운송비가 생각보다 비싸서 놀랐어요. 다른 방법은 없을까요?,user026,2024.10.25,267,14,"['경험상 대형 항공사가 더 안전해요', '여행 전 건강검진 필수입니다', '진정제는 오히려 위험할 수 있어요', '미리 예약하면 할인 받을 수 있어요']",4,반려견 여행,https://gall.dcinside.com/board/view/?id=dog&no=10026,화물칸 온도 조절 어떻게 되는지 궁금 항공 운송비가 생각보다 비싸서 놀랐어요. 다른 방법은 없을까요?,경험상 대형 항공사가 더 안전해요 여행 전 건강검진 필수입니다 진정제는 오히려 위험할 수 있어요 미리 예약하면 할인 받을 수 있어요,화물칸 온도 조절 어떻게 되는지 궁금 항공 운송비가 생각보다 비싸서 놀랐어요. 다른 방법은 없을까요? 경험상 대형 항공사가 더 안전해요 여행 전 건강검진 필수입니다 진정제는 오히려 위험할 수 있어요 미리 예약하면 할인 받을 수 있어요,화물칸 온도 조절 어떻게 되는지 궁금 항공 운송비가 생각보다 비싸서 놀랐어요 다른 방법은 없을까요 경험상 대형 항공사가 더 안전해요 여행 전 건강검진 필수입니다 진정제는 오히려 위험할 수 있어요 미리 예약하면 할인 받을 수 있어요,-0.6,negative,267,14,10
cat,10027,강아지 항공기 태우고 해외 이주 성공기,반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요.,user027,2024.05.04,937,47,"['미리 예약하면 할인 받을 수 있어요', '화물칸 온도는 일정하게 유지됩니다', '수의사 상담 받아보세요', '보험 가입하시는 게 좋아요', '성공 경험담 공유해드릴게요']",5,고양이 항공기,https://gall.dcinside.com/board/view/?id=dog&no=10027,강아지 항공기 태우고 해외 이주 성공기 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요.,미리 예약하면 할인 받을 수 있어요 화물칸 온도는 일정하게 유지됩니다 수의사 상담 받아보세요 보험 가입하시는 게 좋아요 성공 경험담 공유해드릴게요,강아지 항공기 태우고 해외 이주 성공기 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요. 안전한 항공사가 어디인지 알고 싶어요. 미리 예약하면 할인 받을 수 있어요 화물칸 온도는 일정하게 유지됩니다 수의사 상담 받아보세요 보험 가입하시는 게 좋아요 성공 경험담 공유해드릴게요,강아지 항공기 태우고 해외 이주 성공기 반려동물 운송 중 사고 소식을 들으니까 정말 불안해지네요 안전한 항공사가 어디인지 알고 싶어요 미리 예약하면 할인 받을 수 있어요 화물칸 온도는 일정하게 유지됩니다 수의사 상담 받아보세요 보험 가입하시는 게 좋아요 성공 경험담 공유해드릴게요,0.8,positive,937,47,05
travel,10028,반려동물 항공 운송 관련 보험 있나요?,지난달에 고양이랑 비행기 타고 왔는데 생각보다 스트레스를 많이 받더라고요. 미리 준비를 더 했어야 했나 싶어요.,user028,2024.11.18,504,24,['수의사 상담 받아보세요'],1,펫 화물칸,https://gall.dcinside.com/board/view/?id=dog&no=10028,반려동물 항공 운송 관련 보험 있나요? 지난달에 고양이랑 비행기 타고 왔는데 생각보다 스트레스를 많이 받더라고요. 미리 준비를 더 했어야 했나 싶어요.,수의사 상담 받아보세요,반려동물 항공 운송 관련 보험 있나요? 지난달에 고양이랑 비행기 타고 왔는데 생각보다 스트레스를 많이 받더라고요. 미리 준비를 더 했어야 했나 싶어요. 수의사 상담 받아보세요,반려동물 항공 운송 관련 보험 있나요 지난달에 고양이랑 비행기 타고 왔는데 생각보다 스트레스를 많이 받더라고요 미리 준비를 더 했어야 했나 싶어요 수의사 상담 받아보세요,-0.3,negative,504,24,11
travel,10029,펫 친화적인 항공사 추천 부탁드려요,펫캐리어 사이즈 맞춰서 준비했는데 막상 공항에서 규정에 안 맞는다고 하더군요. 미리 확인 필수입니다.,user029,2024.09.05,1652,9,"['진정제는 오히려 위험할 수 있어요', '스트레스 완화용 페로몬 스프레이 추천', '경험상 대형 항공사가 더 안전해요', '보험 가입하시는 게 좋아요', '수의사 상담 받아보세요']",5,고양이 항공기,https://gall.dcinside.com/board/view/?id=dog&no=10029,펫 친화적인 항공사 추천 부탁드려요 펫캐리어 사이즈 맞춰서 준비했는데 막상 공항에서 규정에 안 맞는다고 하더군요. 미리 확인 필수입니다.,진정제는 오히려 위험할 수 있어요 스트레스 완화용 페로몬 스프레이 추천 경험상 대형 항공사가 더 안전해요 보험 가입하시는 게 좋아요 수의사 상담 받아보세요,펫 친화적인 항공사 추천 부탁드려요 펫캐리어 사이즈 맞춰서 준비했는데 막상 공항에서 규정에 안 맞는다고 하더군요. 미리 확인 필수입니다. 진정제는 오히려 위험할 수 있어요 스트레스 완화용 페로몬 스프레이 추천 경험상 대형 항공사가 더 안전해요 보험 가입하시는 게 좋아요 수의사 상담 받아보세요,펫 친화적인 항공사 추천 부탁드려요 펫캐리어 사이즈 맞춰서 준비했는데 막상 공항에서 규정에 안 맞는다고 하더군요 미리 확인 필수입니다 진정제는 오히려 위험할 수 있어요 스트레스 완화용 페로몬 스프레이 추천 경험상 대형 항공사가 더 안전해요 보험 가입하시는 게 좋아요 수의사 상담 받아보세요,0.8,positive,1652,9,09
cat,10030,펫 친화적인 항공사 추천 부탁드려요,장거리 비행 후에 반려동물 컨디션이 어떻게 되는지 궁금합니다. 회복 기간이 얼마나 걸리나요?,user030,2024.07.06,572,37,"['저도 같은 고민이에요', '화물칸 온도는 일정하게 유지됩니다', '경험상 대형 항공사가 더 안전해요', '보험 가입하시는 게 좋아요']",4,반려동물 항공,https://gall.dcinside.com/board/view/?id=dog&no=10030,펫 친화적인 항공사 추천 부탁드려요 장거리 비행 후에 반려동물 컨디션이 어떻게 되는지 궁금합니다. 회복 기간이 얼마나 걸리나요?,저도 같은 고민이에요 화물칸 온도는 일정하게 유지됩니다 경험상 대형 항공사가 더 안전해요 보험 가입하시는 게 좋아요,펫 친화적인 항공사 추천 부탁드려요 장거리 비행 후에 반려동물 컨디션이 어떻게 되는지 궁금합니다. 회복 기간이 얼마나 걸리나요? 저도 같은 고민이에요 화물칸 온도는 일정하게 유지됩니다 경험상 대형 항공사가 더 안전해요 보험 가입하시는 게 좋아요,펫 친화적인 항공사 추천 부탁드려요 장거리 비행 후에 반려동물 컨디션이 어떻게 되는지 궁금합니다 회복 기간이 얼마나 걸리나요 저도 같은 고민이에요 화물칸 온도는 일정하게 유지됩니다 경험상 대형 항공사가 더 안전해요 보험 가입하시는 게 좋아요,0.8,positive,572,37,07
travel,10031,화물칸 환경이 걱정되는데 괜찮을까요?,항공 운송비가 생각보다 비싸서 놀랐어요. 다른 방법은 없을까요?,user031,2024.04.15,595,41,['경험상 대형 항공사가 더 안전해요'],1,고양이 항공기,https://gall.dcinside.com/board/view/?id=dog&no=10031,화물칸 환경이 걱정되는데 괜찮을까요? 항공 운송비가 생각보다 비싸서 놀랐어요. 다른 방법은 없을까요?,경험상 대형 항공사가 더 안전해요,화물칸 환경이 걱정되는데 괜찮을까요? 항공 운송비가 생각보다 비싸서 놀랐어요. 다른 방법은 없을까요? 경험상 대형 항공사가 더 안전해요,화물칸 환경이 걱정되는데 괜찮을까요 항공 운송비가 생각보다 비싸서 놀랐어요 다른 방법은 없을까요 경험상 대형 항공사가 더 안전해요,-0.6,negative,595,41,04
